project_id,title,project_type,status,problem_statement,abstract,general_objective,methodology,expected_results,application_context,faculty_id,program_id,group_id,start_year,end_year,keywords,disciplinary_area,funding_type,source_document
PRJ-157,Análisis aplicado de vulnerabilidad socioeconómica para fortalecer salud pública,INSTITUTIONAL,ACTIVE,La información sobre vulnerabilidad socioeconómica se encuentra distribuida y existen dificultades para relacionarla con salud pública de manera verificable.,"Proyecto orientado a estudiar vulnerabilidad socioeconómica y su relación con salud pública, integrando evidencia institucional y un enfoque de modelamiento de riesgo.",Desarrollar y evaluar un enfoque de modelamiento de riesgo que permita analizar vulnerabilidad socioeconómica y generar evidencia útil para salud pública.,"Integración de fuentes, preparación de datos, modelamiento de riesgo, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con salud pública.",salud pública,FAC-005,PRG-014,GRP-017,2024,2025,vulnerabilidad socioeconómica;modelamiento de riesgo;salud pública,Gestión Ambiental,PUBLIC_CALL,
PRJ-158,Modelo institucional para resiliencia urbana y su relación con infraestructura,APPLIED_RESEARCH,COMPLETED,La información sobre resiliencia urbana se encuentra distribuida y existen dificultades para relacionarla con infraestructura de manera verificable.,"Proyecto orientado a estudiar resiliencia urbana y su relación con infraestructura, integrando evidencia institucional y un enfoque de integración de datos.",Desarrollar y evaluar un enfoque de integración de datos que permita analizar resiliencia urbana y generar evidencia útil para infraestructura.,"Integración de fuentes, preparación de datos, integración de datos, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con infraestructura.",infraestructura,FAC-005,PRG-014,GRP-015,2025,2026,resiliencia urbana;integración de datos;infraestructura,Gestión Ambiental,EXTERNAL_PARTNER,
PRJ-159,Integración de evidencia sobre salud pública en escenarios de environmental extremes,INSTITUTIONAL,COMPLETED,La información sobre salud pública se encuentra distribuida y existen dificultades para relacionarla con environmental extremes de manera verificable.,"Proyecto orientado a estudiar salud pública y su relación con environmental extremes, integrando evidencia institucional y un enfoque de analítica interdisciplinaria.",Desarrollar y evaluar un enfoque de analítica interdisciplinaria que permita analizar salud pública y generar evidencia útil para environmental extremes.,"Integración de fuentes, preparación de datos, analítica interdisciplinaria, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con environmental extremes.",,FAC-005,PRG-015,GRP-015,2026,,salud pública;analítica interdisciplinaria;environmental extremes,Civil,INTERNAL,
PRJ-160,Infraestructura: an applied study for vulnerabilidad socioeconómica,APPLIED_RESEARCH,ACTIVE,"Existing information about infraestructura is fragmented across academic and institutional sources, limiting timely analysis.","This project investigates infraestructura in relation to vulnerabilidad socioeconómica, using modelamiento de riesgo. It focuses on institutional evidence and reproducible decision support.",Develop and evaluate an approach based on modelamiento de riesgo to connect evidence related to infraestructura and vulnerabilidad socioeconómica.,"Applied study combining data integration, modelamiento de riesgo, validation and traceable analysis.","Expected outputs include validated evidence, prioritized findings and a reproducible analytical component.",vulnerabilidad socioeconómica,FAC-005,PRG-015,GRP-017,2018,2019,infraestructura;modelamiento de riesgo;vulnerabilidad socioeconómica,Civil,INTERNAL,
PRJ-161,Automatización de procesos administrativos mediante simulación,INSTITUTIONAL,ACTIVE,"Se identifican limitaciones institucionales asociadas a automatización de procesos administrativos, con información distribuida entre varias fuentes.","El proyecto analiza automatización de procesos administrativos desde una perspectiva aplicada y contextual, empleando simulación.",Evaluar alternativas para mejorar automatización de procesos administrativos mediante evidencia institucional.,"Recolección de información, simulación, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",automatización de procesos administrativos,FAC-001,PRG-002,GRP-001,2017,2018,automatización de procesos administrativos;simulación,Electrónica,PUBLIC_CALL,
PRJ-162,Experiencia de usuario en servicios digitales mediante estudio de caso,INNOVATION,ACTIVE,"Se identifican limitaciones institucionales asociadas a experiencia de usuario en servicios digitales, con información distribuida entre varias fuentes.","El proyecto analiza experiencia de usuario en servicios digitales desde una perspectiva aplicada y contextual, empleando estudio de caso.",Evaluar alternativas para mejorar experiencia de usuario en servicios digitales mediante evidencia institucional.,"Recolección de información, estudio de caso, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",experiencia de usuario en servicios digitales,FAC-002,PRG-006,GRP-006,2018,2019,experiencia de usuario en servicios digitales;estudio de caso,Seguridad y Salud en el Trabajo,EXTERNAL_PARTNER,
PRJ-163,Gestión documental mediante modelamiento estadístico,APPLIED_RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a gestión documental, con información distribuida entre varias fuentes.","El proyecto analiza gestión documental desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar gestión documental mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión documental,FAC-003,PRG-008,GRP-011,2019,2020,gestión documental;modelamiento estadístico,Financiera,INTERNAL,
PRJ-164,Adopción tecnológica en pequeñas empresas mediante estudio de caso,RESEARCH,FORMULATION,"Se identifican limitaciones institucionales asociadas a adopción tecnológica en pequeñas empresas, con información distribuida entre varias fuentes.","El proyecto analiza adopción tecnológica en pequeñas empresas desde una perspectiva aplicada y contextual, empleando estudio de caso.",Evaluar alternativas para mejorar adopción tecnológica en pequeñas empresas mediante evidencia institucional.,"Recolección de información, estudio de caso, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",adopción tecnológica en pequeñas empresas,FAC-004,PRG-012,GRP-013,2020,2021,adopción tecnológica en pequeñas empresas;estudio de caso,Ciencias de la Educación,INTERNAL,
PRJ-165,Telemetría industrial mediante evaluación comparativa,INSTITUTIONAL,COMPLETED,"Se identifican limitaciones institucionales asociadas a telemetría industrial, con información distribuida entre varias fuentes.","El proyecto analiza telemetría industrial desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar telemetría industrial mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",telemetría industrial,FAC-005,PRG-013,GRP-015,2021,2022,telemetría industrial;evaluación comparativa,Ambiental,PUBLIC_CALL,
PRJ-166,Análisis de movilidad urbana mediante simulación,INNOVATION,ACTIVE,"Se identifican limitaciones institucionales asociadas a análisis de movilidad urbana, con información distribuida entre varias fuentes.","El proyecto analiza análisis de movilidad urbana desde una perspectiva aplicada y contextual, empleando simulación.",Evaluar alternativas para mejorar análisis de movilidad urbana mediante evidencia institucional.,"Recolección de información, simulación, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",análisis de movilidad urbana,FAC-006,PRG-017,GRP-021,2022,2023,análisis de movilidad urbana;simulación,Física,EXTERNAL_PARTNER,
PRJ-167,Bienestar universitario mediante diseño de prototipo,APPLIED_RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a bienestar universitario, con información distribuida entre varias fuentes.","El proyecto analiza bienestar universitario desde una perspectiva aplicada y contextual, empleando diseño de prototipo.",Evaluar alternativas para mejorar bienestar universitario mediante evidencia institucional.,"Recolección de información, diseño de prototipo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",bienestar universitario,FAC-001,PRG-003,GRP-004,2023,2024,bienestar universitario;diseño de prototipo,Industrial,INTERNAL,
PRJ-168,Gestión de inventarios mediante simulación,RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a gestión de inventarios, con información distribuida entre varias fuentes.","El proyecto analiza gestión de inventarios desde una perspectiva aplicada y contextual, empleando simulación.",Evaluar alternativas para mejorar gestión de inventarios mediante evidencia institucional.,"Recolección de información, simulación, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión de inventarios,FAC-002,PRG-004,GRP-007,2024,2025,gestión de inventarios;simulación,Medicina,INTERNAL,
PRJ-169,Educación financiera mediante modelamiento estadístico,INSTITUTIONAL,FORMULATION,"Se identifican limitaciones institucionales asociadas a educación financiera, con información distribuida entre varias fuentes.","El proyecto analiza educación financiera desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar educación financiera mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",educación financiera,FAC-003,PRG-007,GRP-011,2025,2026,educación financiera;modelamiento estadístico,Administración de Empresas,PUBLIC_CALL,
PRJ-170,Comunicación organizacional mediante modelamiento estadístico,INNOVATION,COMPLETED,"Se identifican limitaciones institucionales asociadas a comunicación organizacional, con información distribuida entre varias fuentes.","El proyecto analiza comunicación organizacional desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar comunicación organizacional mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",comunicación organizacional,FAC-004,PRG-011,GRP-012,2026,,comunicación organizacional;modelamiento estadístico,Psicología,EXTERNAL_PARTNER,
PRJ-171,Gestión de residuos mediante estudio de caso,APPLIED_RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a gestión de residuos, con información distribuida entre varias fuentes.","El proyecto analiza gestión de residuos desde una perspectiva aplicada y contextual, empleando estudio de caso.",Evaluar alternativas para mejorar gestión de residuos mediante evidencia institucional.,"Recolección de información, estudio de caso, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión de residuos,FAC-005,PRG-015,GRP-017,2017,2018,gestión de residuos;estudio de caso,Civil,INTERNAL,
PRJ-172,Materiales sostenibles mediante evaluación comparativa,RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a materiales sostenibles, con información distribuida entre varias fuentes.","El proyecto analiza materiales sostenibles desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar materiales sostenibles mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",materiales sostenibles,FAC-006,PRG-016,GRP-018,2018,2019,materiales sostenibles;evaluación comparativa,Matemáticas Aplicadas,INTERNAL,
PRJ-173,Simulación de sistemas físicos mediante modelamiento estadístico,INSTITUTIONAL,COMPLETED,"Se identifican limitaciones institucionales asociadas a simulación de sistemas físicos, con información distribuida entre varias fuentes.","El proyecto analiza simulación de sistemas físicos desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar simulación de sistemas físicos mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",simulación de sistemas físicos,FAC-001,PRG-002,GRP-005,2019,2020,simulación de sistemas físicos;modelamiento estadístico,Electrónica,PUBLIC_CALL,
PRJ-174,Optimización de horarios mediante simulación,INNOVATION,FORMULATION,"Se identifican limitaciones institucionales asociadas a optimización de horarios, con información distribuida entre varias fuentes.","El proyecto analiza optimización de horarios desde una perspectiva aplicada y contextual, empleando simulación.",Evaluar alternativas para mejorar optimización de horarios mediante evidencia institucional.,"Recolección de información, simulación, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",optimización de horarios,FAC-002,PRG-005,GRP-007,2020,2021,optimización de horarios;simulación,Enfermería,EXTERNAL_PARTNER,
PRJ-175,Visualización de indicadores mediante análisis descriptivo,APPLIED_RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a visualización de indicadores, con información distribuida entre varias fuentes.","El proyecto analiza visualización de indicadores desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar visualización de indicadores mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",visualización de indicadores,FAC-003,PRG-008,GRP-010,2021,2022,visualización de indicadores;análisis descriptivo,Financiera,INTERNAL,
PRJ-176,Evaluación de políticas públicas mediante modelamiento estadístico,RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a evaluación de políticas públicas, con información distribuida entre varias fuentes.","El proyecto analiza evaluación de políticas públicas desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar evaluación de políticas públicas mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",evaluación de políticas públicas,FAC-004,PRG-012,GRP-013,2022,2023,evaluación de políticas públicas;modelamiento estadístico,Ciencias de la Educación,INTERNAL,
PRJ-177,Competencias digitales docentes mediante análisis descriptivo,INSTITUTIONAL,ACTIVE,"Se identifican limitaciones institucionales asociadas a competencias digitales docentes, con información distribuida entre varias fuentes.","El proyecto analiza competencias digitales docentes desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar competencias digitales docentes mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",competencias digitales docentes,FAC-005,PRG-015,GRP-017,2023,2024,competencias digitales docentes;análisis descriptivo,Civil,PUBLIC_CALL,
PRJ-178,Gestión de servicios de salud mediante diseño de prototipo,INNOVATION,COMPLETED,"Se identifican limitaciones institucionales asociadas a gestión de servicios de salud, con información distribuida entre varias fuentes.","El proyecto analiza gestión de servicios de salud desde una perspectiva aplicada y contextual, empleando diseño de prototipo.",Evaluar alternativas para mejorar gestión de servicios de salud mediante evidencia institucional.,"Recolección de información, diseño de prototipo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión de servicios de salud,FAC-006,PRG-017,GRP-020,2024,2025,gestión de servicios de salud;diseño de prototipo,Física,EXTERNAL_PARTNER,
PRJ-179,Calidad de software mediante modelamiento estadístico,APPLIED_RESEARCH,FORMULATION,"Se identifican limitaciones institucionales asociadas a calidad de software, con información distribuida entre varias fuentes.","El proyecto analiza calidad de software desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar calidad de software mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",calidad de software,FAC-001,PRG-003,GRP-001,2025,2026,calidad de software;modelamiento estadístico,Industrial,INTERNAL,
PRJ-180,Transformación cultural mediante estudio de caso,RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a transformación cultural, con información distribuida entre varias fuentes.","El proyecto analiza transformación cultural desde una perspectiva aplicada y contextual, empleando estudio de caso.",Evaluar alternativas para mejorar transformación cultural mediante evidencia institucional.,"Recolección de información, estudio de caso, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",transformación cultural,FAC-002,PRG-006,GRP-008,2026,,transformación cultural;estudio de caso,Seguridad y Salud en el Trabajo,INTERNAL,
PRJ-181,Economía circular mediante simulación,INSTITUTIONAL,ACTIVE,"Se identifican limitaciones institucionales asociadas a economía circular, con información distribuida entre varias fuentes.","El proyecto analiza economía circular desde una perspectiva aplicada y contextual, empleando simulación.",Evaluar alternativas para mejorar economía circular mediante evidencia institucional.,"Recolección de información, simulación, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",economía circular,FAC-003,PRG-008,GRP-011,2017,2018,economía circular;simulación,Financiera,PUBLIC_CALL,
PRJ-182,Gestión de proyectos mediante diseño de prototipo,INNOVATION,ACTIVE,"Se identifican limitaciones institucionales asociadas a gestión de proyectos, con información distribuida entre varias fuentes.","El proyecto analiza gestión de proyectos desde una perspectiva aplicada y contextual, empleando diseño de prototipo.",Evaluar alternativas para mejorar gestión de proyectos mediante evidencia institucional.,"Recolección de información, diseño de prototipo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión de proyectos,FAC-004,PRG-010,GRP-014,2018,2019,gestión de proyectos;diseño de prototipo,Licenciatura en Tecnología e Informática,EXTERNAL_PARTNER,
PRJ-183,Analítica de satisfacción mediante diseño de prototipo,APPLIED_RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a analítica de satisfacción, con información distribuida entre varias fuentes.","El proyecto analiza analítica de satisfacción desde una perspectiva aplicada y contextual, empleando diseño de prototipo.",Evaluar alternativas para mejorar analítica de satisfacción mediante evidencia institucional.,"Recolección de información, diseño de prototipo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",analítica de satisfacción,FAC-005,PRG-013,GRP-016,2019,2020,analítica de satisfacción;diseño de prototipo,Ambiental,INTERNAL,
PRJ-184,Interoperabilidad de datos mediante estudio de caso,RESEARCH,FORMULATION,"Se identifican limitaciones institucionales asociadas a interoperabilidad de datos, con información distribuida entre varias fuentes.","El proyecto analiza interoperabilidad de datos desde una perspectiva aplicada y contextual, empleando estudio de caso.",Evaluar alternativas para mejorar interoperabilidad de datos mediante evidencia institucional.,"Recolección de información, estudio de caso, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",interoperabilidad de datos,FAC-006,PRG-018,GRP-018,2020,2021,interoperabilidad de datos;estudio de caso,Ciencia de Datos,INTERNAL,
PRJ-185,Automatización de procesos administrativos mediante modelamiento estadístico,INSTITUTIONAL,COMPLETED,"Se identifican limitaciones institucionales asociadas a automatización de procesos administrativos, con información distribuida entre varias fuentes.","El proyecto analiza automatización de procesos administrativos desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar automatización de procesos administrativos mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",automatización de procesos administrativos,FAC-001,PRG-001,GRP-004,2021,2022,automatización de procesos administrativos;modelamiento estadístico,de Sistemas,PUBLIC_CALL,
PRJ-186,Experiencia de usuario en servicios digitales mediante modelamiento estadístico,INNOVATION,ACTIVE,"Se identifican limitaciones institucionales asociadas a experiencia de usuario en servicios digitales, con información distribuida entre varias fuentes.","El proyecto analiza experiencia de usuario en servicios digitales desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar experiencia de usuario en servicios digitales mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",experiencia de usuario en servicios digitales,FAC-002,PRG-006,GRP-008,2022,2023,,Seguridad y Salud en el Trabajo,EXTERNAL_PARTNER,
PRJ-187,Gestión documental mediante simulación,APPLIED_RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a gestión documental, con información distribuida entre varias fuentes.","El proyecto analiza gestión documental desde una perspectiva aplicada y contextual, empleando simulación.",Evaluar alternativas para mejorar gestión documental mediante evidencia institucional.,"Recolección de información, simulación, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión documental,FAC-003,PRG-009,GRP-010,2023,2024,gestión documental;simulación,Economía,INTERNAL,
PRJ-188,Adopción tecnológica en pequeñas empresas mediante estudio de caso,RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a adopción tecnológica en pequeñas empresas, con información distribuida entre varias fuentes.","El proyecto analiza adopción tecnológica en pequeñas empresas desde una perspectiva aplicada y contextual, empleando estudio de caso.",Evaluar alternativas para mejorar adopción tecnológica en pequeñas empresas mediante evidencia institucional.,,"Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",adopción tecnológica en pequeñas empresas,FAC-004,PRG-011,GRP-013,2024,2025,adopción tecnológica en pequeñas empresas;estudio de caso,Psicología,INTERNAL,
PRJ-189,Telemetría industrial mediante modelamiento estadístico,INSTITUTIONAL,FORMULATION,"Se identifican limitaciones institucionales asociadas a telemetría industrial, con información distribuida entre varias fuentes.","El proyecto analiza telemetría industrial desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar telemetría industrial mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",telemetría industrial,FAC-005,PRG-014,GRP-017,2025,2026,telemetría industrial;modelamiento estadístico,Gestión Ambiental,PUBLIC_CALL,
PRJ-190,Análisis de movilidad urbana mediante evaluación comparativa,INNOVATION,COMPLETED,"Se identifican limitaciones institucionales asociadas a análisis de movilidad urbana, con información distribuida entre varias fuentes.","El proyecto analiza análisis de movilidad urbana desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar análisis de movilidad urbana mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",análisis de movilidad urbana,FAC-006,PRG-016,GRP-021,2026,,análisis de movilidad urbana;evaluación comparativa,Matemáticas Aplicadas,EXTERNAL_PARTNER,
PRJ-191,Bienestar universitario mediante evaluación comparativa,APPLIED_RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a bienestar universitario, con información distribuida entre varias fuentes.","El proyecto analiza bienestar universitario desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar bienestar universitario mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",bienestar universitario,FAC-001,PRG-003,GRP-004,2017,2018,bienestar universitario;evaluación comparativa,Industrial,INTERNAL,
PRJ-192,Gestión de inventarios mediante evaluación comparativa,RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a gestión de inventarios, con información distribuida entre varias fuentes.","El proyecto analiza gestión de inventarios desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar gestión de inventarios mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión de inventarios,FAC-002,PRG-005,GRP-007,2018,2019,gestión de inventarios;evaluación comparativa,Enfermería,INTERNAL,
PRJ-193,Educación financiera mediante estudio de caso,INSTITUTIONAL,COMPLETED,"Se identifican limitaciones institucionales asociadas a educación financiera, con información distribuida entre varias fuentes.","El proyecto analiza educación financiera desde una perspectiva aplicada y contextual, empleando estudio de caso.",Evaluar alternativas para mejorar educación financiera mediante evidencia institucional.,"Recolección de información, estudio de caso, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",educación financiera,FAC-003,PRG-009,GRP-010,2019,2020,educación financiera;estudio de caso,Economía,PUBLIC_CALL,
PRJ-194,Comunicación organizacional mediante diseño de prototipo,INNOVATION,FORMULATION,"Se identifican limitaciones institucionales asociadas a comunicación organizacional, con información distribuida entre varias fuentes.","El proyecto analiza comunicación organizacional desde una perspectiva aplicada y contextual, empleando diseño de prototipo.",Evaluar alternativas para mejorar comunicación organizacional mediante evidencia institucional.,"Recolección de información, diseño de prototipo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",comunicación organizacional,FAC-004,PRG-011,GRP-012,2020,2021,comunicación organizacional;diseño de prototipo,Psicología,EXTERNAL_PARTNER,
PRJ-195,Gestión de residuos mediante diseño de prototipo,APPLIED_RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a gestión de residuos, con información distribuida entre varias fuentes.","El proyecto analiza gestión de residuos desde una perspectiva aplicada y contextual, empleando diseño de prototipo.",Evaluar alternativas para mejorar gestión de residuos mediante evidencia institucional.,"Recolección de información, diseño de prototipo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión de residuos,FAC-005,PRG-015,GRP-017,2021,2022,gestión de residuos;diseño de prototipo,Civil,INTERNAL,
PRJ-196,Materiales sostenibles mediante modelamiento estadístico,RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a materiales sostenibles, con información distribuida entre varias fuentes.","El proyecto analiza materiales sostenibles desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar materiales sostenibles mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",materiales sostenibles,FAC-006,PRG-016,GRP-021,2022,2023,materiales sostenibles;modelamiento estadístico,Matemáticas Aplicadas,INTERNAL,
PRJ-197,Simulación de sistemas físicos mediante modelamiento estadístico,INSTITUTIONAL,ACTIVE,"Se identifican limitaciones institucionales asociadas a simulación de sistemas físicos, con información distribuida entre varias fuentes.","El proyecto analiza simulación de sistemas físicos desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar simulación de sistemas físicos mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",simulación de sistemas físicos,FAC-001,PRG-003,GRP-004,2023,2024,simulación de sistemas físicos;modelamiento estadístico,Industrial,PUBLIC_CALL,
PRJ-198,Optimización de horarios mediante diseño de prototipo,INNOVATION,COMPLETED,"Se identifican limitaciones institucionales asociadas a optimización de horarios, con información distribuida entre varias fuentes.","El proyecto analiza optimización de horarios desde una perspectiva aplicada y contextual, empleando diseño de prototipo.",Evaluar alternativas para mejorar optimización de horarios mediante evidencia institucional.,"Recolección de información, diseño de prototipo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",optimización de horarios,FAC-002,PRG-006,GRP-008,2024,2025,optimización de horarios;diseño de prototipo,Seguridad y Salud en el Trabajo,EXTERNAL_PARTNER,
PRJ-199,Visualización de indicadores mediante evaluación comparativa,APPLIED_RESEARCH,FORMULATION,"Se identifican limitaciones institucionales asociadas a visualización de indicadores, con información distribuida entre varias fuentes.","El proyecto analiza visualización de indicadores desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar visualización de indicadores mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",visualización de indicadores,FAC-003,PRG-007,GRP-011,2025,2026,visualización de indicadores;evaluación comparativa,Administración de Empresas,INTERNAL,
PRJ-200,Evaluación de políticas públicas mediante diseño de prototipo,RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a evaluación de políticas públicas, con información distribuida entre varias fuentes.","El proyecto analiza evaluación de políticas públicas desde una perspectiva aplicada y contextual, empleando diseño de prototipo.",Evaluar alternativas para mejorar evaluación de políticas públicas mediante evidencia institucional.,"Recolección de información, diseño de prototipo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",evaluación de políticas públicas,FAC-004,PRG-011,GRP-012,2026,,evaluación de políticas públicas;diseño de prototipo,Psicología,INTERNAL,
